URL,has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,Phishing
http://learncbse.in,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,494,0,24,19,20,17,84,1,1,0,19126,0,541,0,71,0,1,0,0,0,0,21,1,0,0,0,93,3,0,0,0,0,0,0,0,0,0
http://vshkole.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,4,5,12,44,1,1,0,2273,0,28,3,38,0,0,0,0,1,0,5,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0
http://farmaciatei.ro,1,1,1,0,0,1,0,1,0,0,0,4,34,0,0,549,0,0,24,4,17,34,0,1,1,99487,32,785,151,554,0,1,1,0,0,1,25,1,0,1,186,106,0,0,0,0,0,0,0,0,0,0
http://ultradns.org,1,1,1,0,0,1,0,0,1,0,0,5,2,0,0,178,0,0,39,43,28,57,1,1,0,12671,2,194,6,442,0,0,1,0,1,0,17,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0
http://crystalbet.com,1,1,0,0,1,1,1,0,1,1,0,56,0,0,0,366,0,0,59,3,93,41,0,0,0,12133,0,428,2,604,0,1,1,0,1,1,20,0,0,0,1,393,0,0,0,0,0,0,0,1,0,0
http://allfreenovel.com,1,1,1,0,0,1,0,0,0,0,0,2,4,0,0,24,0,0,2,43,6,40,0,1,0,12191,2,344,74,403,0,1,1,0,0,0,12,1,0,0,0,169,0,0,0,0,0,0,0,0,0,0
http://evooli.com,1,1,0,0,1,1,0,0,0,0,0,2,0,0,81,85,0,0,9,75,14,51,1,1,1,14265,0,178,58,134,0,1,1,0,0,1,7,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0
http://oceans-nadia.com,1,1,1,0,0,1,0,0,0,0,0,1,1,0,3,73,0,0,10,62,15,11,0,1,1,3841,0,155,127,576,0,1,1,0,1,1,17,1,0,0,0,172,0,0,0,0,0,0,0,0,1,0
http://adrise.tv,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,6,1,0,0,3561,0,3,4,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://priceoye.pk,1,1,1,0,0,1,0,0,1,0,1,198,16,0,0,555,0,0,27,1,48,55,1,0,1,37706,0,672,314,1393,0,1,1,0,0,1,16,1,0,0,18,189,0,0,0,0,0,0,0,0,0,0
http://boat-lifestyle.com,1,1,1,0,0,1,0,1,1,0,0,73,132,0,0,217,0,0,14,111,126,82,1,0,1,24188,12,369,166,919,0,1,1,0,1,0,23,1,0,1,7,617,0,0,0,0,0,0,0,0,1,0
http://tucarro.com.co,1,1,1,0,0,1,0,0,0,0,0,4,16,0,0,16,0,0,16,4,7,32,1,1,1,1932,14,73,45,353,0,1,1,0,0,1,8,1,0,0,0,66,0,0,0,0,0,0,0,0,0,0
http://kotak811.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,9,16,16,66,1,1,1,1481,0,9,15,64,0,1,0,0,0,0,17,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0
http://unblog.fr,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,49,0,0,9,20,26,9,0,1,1,6287,1,107,21,253,0,1,0,0,0,0,11,1,0,0,0,81,0,0,0,0,0,0,0,0,0,0
http://mypertamina.id,1,0,1,0,0,1,0,0,0,0,0,0,11,0,0,104,0,0,16,59,15,18,0,0,0,256400,0,181,93,245,0,1,0,0,1,0,4,1,0,0,0,42,0,0,0,0,0,0,0,0,0,0
http://slrclub.com,1,1,1,0,0,1,1,0,1,0,0,7,3,0,0,276,0,0,4,0,29,23,0,0,1,8781,0,297,8,80,0,0,1,0,0,1,7,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0
http://rosszlanyok.hu,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,4,14,69,1,1,1,9752,0,71,16,94,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://vu.nl,1,1,1,0,0,1,0,0,0,0,0,5,9,0,0,42,0,0,4,31,6,28,1,1,0,5345,0,60,6,153,0,1,1,0,1,0,19,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0
http://router-network.com,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,54,0,0,13,30,11,40,0,1,0,8186,1,116,19,216,0,1,0,0,0,0,4,1,0,0,0,27,0,0,0,0,0,0,0,0,1,0
http://windscribe.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,31,7,13,34,1,0,1,2147,0,69,2,48,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
http://click.ro,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9,0,0,30,0,26,64,0,1,1,13065,0,399,119,540,0,1,0,0,0,0,14,0,0,1,716,3,0,0,0,0,0,0,0,0,0,0
http://minhngoc.net.vn,1,1,0,0,1,1,0,0,1,0,0,13,0,0,199,252,0,241,3,6,28,51,1,0,1,11802,0,391,49,650,0,0,1,0,0,1,21,0,0,0,0,258,60,0,0,0,0,0,0,0,0,0
http://apkmodget.com,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,77,127,18,50,1,1,0,8646,0,143,121,68,0,1,1,0,0,1,23,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0
http://iliad.it,1,1,1,0,0,1,0,0,0,0,0,2,4,0,0,57,0,0,22,20,14,47,1,0,0,10446,2,87,45,158,0,0,0,0,0,0,15,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0
http://finya.de,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,48,0,0,7,8,5,80,1,1,0,7355,0,43,9,94,0,1,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
http://muyzorras.com,1,1,0,0,0,1,0,0,0,0,0,1,0,0,82,54,0,0,5,12,3,39,1,1,1,10113,0,137,32,94,24,1,1,0,0,1,16,1,0,0,0,144,0,0,0,0,0,0,0,0,0,0
http://podio.com,1,1,0,0,1,1,0,0,1,0,0,12,0,0,0,28,0,0,9,55,9,5,1,1,0,5035,0,44,30,561,0,1,1,0,0,1,12,0,0,1,25,51,0,0,0,0,0,0,0,0,0,0
http://keirin.jp,1,1,1,0,1,1,1,0,1,0,0,30,13,0,21,28,0,6,10,37,26,16,0,1,0,2010,8,72,114,185,0,1,1,0,0,1,8,1,0,0,0,30,5,0,0,0,0,0,0,0,0,0
http://smile.io,1,0,1,0,0,1,0,0,0,0,0,0,7,0,0,18,0,0,13,19,10,50,1,1,1,3913,5,39,23,119,1,1,0,0,0,0,20,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0
http://thehentai.net,1,1,0,0,1,1,0,0,1,0,0,4,0,0,0,10,0,0,12,4,11,31,0,0,1,4421,0,343,36,153,0,0,1,0,1,0,11,0,0,1,26,233,0,0,0,0,0,0,0,0,0,0
http://csc.gov.in,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,49,0,0,13,9,11,34,0,0,1,1886,0,43,5,44,0,1,1,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
http://st-andrews.ac.uk,1,1,1,0,0,1,0,0,1,0,0,7,5,0,0,47,0,0,9,12,15,68,0,1,1,2962,0,70,12,139,1,1,1,0,1,1,12,1,0,1,1,13,0,0,0,0,0,0,0,0,1,0
http://sokmil.com,1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,434,0,0,5,11,27,19,0,1,0,15737,0,474,354,672,0,0,1,0,1,1,250,1,0,0,0,3568,0,0,0,0,0,0,0,0,0,0
http://uc.edu,1,1,1,0,1,1,0,0,1,0,0,13,20,0,0,38,0,0,8,24,8,31,1,1,1,6516,11,68,7,135,0,1,1,0,1,1,14,1,0,0,0,42,0,0,0,0,0,0,0,0,0,0
http://ice.co.il,1,1,1,0,0,1,0,0,1,0,0,95,2,0,0,45,0,0,5,0,24,38,1,1,1,13587,1,444,116,632,7,1,1,0,1,1,30,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0
http://engageya.com,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,20,0,0,25,4,19,60,0,0,0,5853,2,88,83,219,0,1,0,0,0,0,14,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0
http://massagerepublic.com,1,1,1,0,0,1,0,0,1,0,0,4,3,0,0,897,0,0,15,10,6,52,1,1,0,11619,1,907,0,31,0,1,1,0,0,1,9,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0
http://pinterestdownloader.com,1,1,1,0,0,1,0,0,0,0,0,3,2,0,0,132,0,0,116,26,10,75,1,1,1,5799,0,113,4,47,0,1,1,0,0,1,22,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0
http://loteriasdominicanas.com,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,81,0,0,12,27,25,66,1,0,0,23237,0,178,63,546,0,1,0,0,0,0,5,1,0,0,0,189,0,0,0,0,0,0,0,0,0,0
http://algolia.com,1,0,1,0,0,1,0,0,0,0,0,0,24,0,15,44,0,0,17,49,28,36,1,1,1,7563,0,214,116,357,0,1,1,0,0,0,22,1,0,0,0,320,0,0,0,0,0,0,0,0,0,0
http://tau.ac.il,1,1,0,0,1,1,0,1,1,0,0,18,0,0,0,176,0,0,15,3,61,70,1,1,1,10056,0,210,20,341,0,1,1,0,1,1,18,0,0,1,13,88,0,0,0,0,0,0,0,0,0,0
http://21cn.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,8,0,0,0,112,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://myna.go.jp,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://sixt.com,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,14,19,0,0,0,358,1,15,0,73,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
http://xn--pckua2a7gp15o89zb.com,1,1,0,0,1,1,0,0,1,0,0,21,0,0,8,212,0,0,8,118,8,29,1,1,1,10611,0,141,51,201,34,1,1,0,1,0,19,0,0,0,0,162,0,0,0,0,0,0,0,0,1,0
http://chashmak.ir,1,1,1,0,1,1,1,0,1,0,0,12,3,0,0,147,0,0,12,6,27,33,1,1,1,8248,0,275,52,582,0,1,1,0,0,1,24,1,0,1,1,264,0,0,0,0,0,0,0,0,0,0
http://chochox.com,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,32,0,0,15,0,23,65,1,1,0,1946,0,108,28,55,0,1,1,0,1,1,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
http://myworldfix.com,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,9,21,10,1,0,0,0,1102,0,13,10,48,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
http://netlifyglobalcdn.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://mailjet.com,1,1,1,0,0,1,0,1,0,0,0,1,79,0,0,180,0,0,19,186,12,64,1,1,1,13100,78,423,11,671,0,1,1,0,1,0,18,1,0,1,22,374,0,0,0,0,0,0,0,1,0,0
http://kabutan.jp,1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,70,4,63,5,9,29,41,1,1,1,4828,3,192,69,165,0,1,1,0,1,1,14,0,0,0,0,48,17,0,0,0,0,0,0,0,0,0
http://worldatlas.com,1,1,1,0,0,1,0,0,0,0,0,8,1,0,0,54,0,0,5,1,7,97,0,1,1,6753,0,276,83,254,109,1,1,0,0,1,12,1,0,1,240,0,0,0,0,0,0,0,0,0,0,0
http://ikman.lk,1,1,1,1,0,1,0,0,0,0,0,1,8,2,0,42,0,0,14,30,13,57,1,1,1,4108,4,64,0,134,0,0,1,0,0,0,17,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0
http://cyberghostvpn.com,1,1,1,0,0,1,0,0,1,0,1,2,3,0,0,153,0,0,43,102,16,53,1,1,1,18851,3,225,34,355,26,1,0,0,0,0,12,1,0,0,0,158,0,0,0,0,0,0,0,0,0,0
http://kamusonhaber.com.tr,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,66,0,0,12,0,21,14,0,0,0,7813,0,300,221,403,0,0,1,0,0,1,15,1,0,0,0,113,0,0,0,0,0,0,0,0,0,0
http://cerdas.com,1,1,1,0,1,1,0,0,0,0,0,2,1,0,0,185,0,0,4,0,24,50,1,0,0,9533,1,267,37,317,0,0,1,0,0,1,12,1,0,0,0,229,0,0,0,0,0,0,0,0,0,0
http://hentaila.tv,1,1,1,0,0,1,0,0,0,0,0,1,16,0,0,6,0,0,19,3,19,39,0,1,1,10323,0,219,208,479,0,1,1,0,0,0,19,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0
http://roeyecdn.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://dyson.cn,1,1,1,0,0,1,0,0,1,0,0,7,8,0,0,199,0,0,7,1,59,20,1,0,1,30125,1,390,84,790,0,1,1,0,1,1,8,1,0,0,0,198,0,0,0,0,0,0,0,0,0,0
http://thscore.vip,1,1,0,0,0,1,0,0,1,0,0,19,0,0,0,82,0,1,8,3,41,59,1,0,1,3567,0,48,22,103,0,0,0,0,0,1,16,0,0,0,0,61,1,0,0,0,0,0,0,0,0,0
http://pixfastpay.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://popbrapronto.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,1,73,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://xskt.com.vn,1,1,0,0,0,1,0,0,0,0,0,9,0,0,17,139,43,111,2,14,7,44,1,1,0,6213,0,291,43,105,0,1,0,0,0,0,10,1,0,0,0,48,15,0,0,0,0,0,0,1,0,0
http://yanmaga.jp,1,1,1,0,0,1,0,0,1,0,0,2,7,0,0,288,0,0,5,318,6,24,1,1,1,28293,2,312,266,979,3,1,1,0,1,1,18,1,0,0,0,182,0,0,0,0,0,0,0,0,0,0
http://jovencitas.gratis,1,1,1,0,0,1,0,0,0,0,0,7,5,0,0,36,0,0,8,0,19,50,0,1,1,10187,1,58,41,39,20,1,1,0,0,1,12,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0
http://kwestiasmaku.com,1,1,1,0,0,1,0,0,1,0,0,2,2,0,0,334,0,0,10,4,27,38,0,1,0,8542,1,500,65,369,0,1,1,0,1,1,9,1,0,0,0,315,0,0,0,0,0,0,0,0,0,0
http://shopch.jp,1,1,1,0,0,1,0,0,1,0,0,15,3,0,0,328,0,1,20,408,74,22,1,1,1,22811,0,592,213,776,0,0,1,0,1,1,10,0,0,0,0,1387,1,0,0,0,0,0,0,0,0,0
http://ucoz.com,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,29,0,0,24,22,15,58,0,1,1,2777,1,71,15,119,0,0,0,0,1,0,5,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0
http://freepornvideo.sex,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,38,0,0,7,0,8,44,1,1,0,12113,0,115,80,667,0,0,1,0,0,1,8,1,0,0,0,165,0,0,0,0,0,0,0,0,0,0
http://worldoftanks.eu,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,58,0,0,81,8,91,61,0,1,0,6250,0,188,1,200,0,0,0,0,1,0,19,1,0,0,2,222,0,0,0,0,0,0,0,0,0,0
http://d2jsp.org,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,3,1,20,0,0,0,55239,0,389,0,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://gogoanimes.fi,1,1,0,0,0,1,0,0,1,0,0,6,0,0,0,862,0,0,5,40,10,58,1,1,0,21789,0,932,22,130,0,1,1,0,0,1,23,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0
http://moonactive.net,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,22,1,32,11,1,1,0,676,0,27,39,39,0,1,0,0,0,0,17,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0
